page,id_deputy,idLegislature,name,party,uf
29,139171,47,CHAGAS VASCONCELOS,PMDB,CE
29,139171,48,CHAGAS VASCONCELOS,PMDB,CE
29,130529,40,CHALBAUD BISCAIA,PTB,PR
29,157225,53,CHARLES COZZOLINO,PTB,RJ
29,205476,56,CHARLES FERNANDES,PSD,BA
29,141336,53,CHARLES LUCENA,PTB,PE
29,141336,52,CHARLES LUCENA,PTB,PE
29,204490,56,CHARLLES EVANGELISTA,PSL,MG
29,131436,43,CHAVES AMARANTE,MDB*,SP
29,131436,44,CHAVES AMARANTE,ARENA,SP
29,130215,33,CHERMONT DE MIRANDA,NA,PA
29,130215,31,CHERMONT DE MIRANDA,NA,PA
29,130215,34,CHERMONT DE MIRANDA,NA,PA
29,130215,35,CHERMONT DE MIRANDA,NA,PA
29,130215,32,CHERMONT DE MIRANDA,NA,PA
29,74181,52,CHICÃO BRÍGIDO,PMDB,AC
29,74181,50,CHICÃO BRÍGIDO,PMDB,AC
29,146308,53,CHICO ABREU,PR,GO
29,74171,54,CHICO ALENCAR,PSOL,RJ
29,74171,52,CHICO ALENCAR,PSOL,RJ
29,74171,55,CHICO ALENCAR,PSOL,RJ
29,74171,53,CHICO ALENCAR,PSOL,RJ
29,133991,49,CHICO AMARAL,PMDB,SP
29,141439,55,CHICO D'ANGELO,PDT,RJ
29,141439,54,CHICO D'ANGELO,PT,RJ
29,141439,56,CHICO D'ANGELO,PDT,RJ
29,141439,53,CHICO D'ANGELO,PT,RJ
29,74000,52,CHICO DA PRINCESA,PR,PR
29,74000,50,CHICO DA PRINCESA,PTB,PR
29,74000,53,CHICO DA PRINCESA,PR,PR
29,74000,51,CHICO DA PRINCESA,PL*,PR
29,158328,53,CHICO DALTRO,PP**,MT
29,160634,54,CHICO DAS VERDURAS,PRP,RR
29,74653,50,CHICO FERRAMENTA,PT,MG
29,139172,48,CHICO HUMBERTO,PST,MG
29,141440,53,CHICO LOPES,PCdoB,CE
29,141440,54,CHICO LOPES,PCdoB,CE
29,141440,55,CHICO LOPES,PCdoB,CE
29,160365,53,CHICO NETO,PSDB,PA
29,73595,51,CHICO SARDELLI,PFL,SP
29,73595,52,CHICO SARDELLI,PV,SP
29,73657,50,CHICO VIGILANTE,PT,DF
29,73657,49,CHICO VIGILANTE,PT,DF
29,204476,56,CHIQUINHO BRAZÃO,AVANTE,RJ
29,74453,51,CHIQUINHO FEITOSA,PSDB,CE
29,204462,56,CHRIS TONIETTO,PSL,RJ
29,178928,55,CHRISTIANE DE SOUZA YARED,PR,PR
29,178928,56,CHRISTIANE DE SOUZA YARED,PL,PR
29,131677,46,CHRISTIANO DIAS LOPES,PDS,ES
29,130321,35,CHRISTIANO MACHADO,PSD,MG
29,130321,37,CHRISTIANO MACHADO,PSD,MG
29,130321,36,CHRISTIANO MACHADO,PSD,MG
29,130321,38,CHRISTIANO MACHADO,PSD,MG
29,204440,56,CHRISTINO AUREO,PP,RJ
29,133847,49,CHRISTOVAM CHIARADIA,PFL,MG
29,133847,47,CHRISTOVAM CHIARADIA,PFL,MG
29,133847,48,CHRISTOVAM CHIARADIA,PFL,MG
29,133847,46,CHRISTOVAM CHIARADIA,PDS,MG
29,178841,55,CÍCERO ALMEIDA,PHS,AL
30,130552,40,CÍCERO ALVES,PSD,ES
30,3124,42,CÍCERO DANTAS,NA,BA
30,3124,43,CÍCERO DANTAS,ARENA,BA
30,130146,33,CICERO ROMAO BATISTA,PNI,CE
30,130553,40,CID CAMPELO,PTB,PR
30,133995,43,CID CARVALHO,MDB*,MA
30,133995,41,CID CARVALHO,PSD,MA
30,133995,48,CID CARVALHO,PMDB,MA
30,133995,49,CID CARVALHO,PMDB,MA
30,133995,47,CID CARVALHO,PMDB,MA
30,133995,42,CID CARVALHO,PSD,MA
30,133995,40,CID CARVALHO,PSD,MA
30,131674,42,CID FURTADO,ARENA,RS
30,131674,45,CID FURTADO,ARENA,RS
30,131674,44,CID FURTADO,ARENA,RS
30,131203,43,CID ROCHA,ARENA,PR
30,131202,43,CID SAMPAIO,ARENA,PE
30,160580,54,CIDA BORGHETTI,PROS,PR
30,141501,53,CIDA DIOGO,PT,RJ
30,74836,49,CIDINHA CAMPOS,PDT,RJ
30,74836,50,CIDINHA CAMPOS,PDT,RJ
30,1788,31,CINCINATO BRAGA,NA,SP
30,1788,36,CINCINATO BRAGA,NA,SP
30,1788,37,CINCINATO BRAGA,PRP,SP
30,1788,32,CINCINATO BRAGA,NA,SP
30,1788,29,CINCINATO BRAGA,NA,SP
30,1788,24,CINCINATO BRAGA,NA,SP
30,1788,25,CINCINATO BRAGA,NA,SP
30,1788,27,CINCINATO BRAGA,NA,SP
30,1788,30,CINCINATO BRAGA,NA,SP
30,1788,28,CINCINATO BRAGA,NA,SP
30,74323,50,CIPRIANO CORREIA,PSDB,RN
30,130421,38,CIRILO JÚNIOR,PSP,SP
30,130421,39,CIRILO JÚNIOR,PSD,SP
30,141406,53,CIRO GOMES,PSB,CE
30,74313,50,CIRO NOGUEIRA,PFL,PI
30,133957,49,CIRO NOGUEIRA,PFL,PI
30,74313,53,CIRO NOGUEIRA,PP**,PI
30,74313,51,CIRO NOGUEIRA,PFL,PI
30,133957,47,CIRO NOGUEIRA,PFL,PI
30,74313,52,CIRO NOGUEIRA,PP**,PI
30,141407,53,CIRO PEDROSA,PV,MG
30,131879,47,CLARCK PLATON,PDS,AP
30,130738,41,CLARIMUNDO CHAPADEIRO,PSD,MG
30,178939,56,CLARISSA GAROTINHO,PROS,RJ
30,178939,55,CLARISSA GAROTINHO,PROS,RJ
30,2862,37,CLARO GODÓI,PSR,GO
30,131924,46,CLAUDINO SALES,PDS,CE
30,131924,47,CLAUDINO SALES,PDS,CE
30,131924,45,CLAUDINO SALES,ARENA,CE
30,130317,38,CLAUDINO SILVA,PCB*,RJ
30,139173,48,CLÁUDIO ÁVILA,PFL,SC
30,74537,51,CLAUDIO CAJADO,PFL,BA
30,74537,56,CLAUDIO CAJADO,PP,BA
30,74537,50,CLAUDIO CAJADO,PFL,BA
30,74537,54,CLAUDIO CAJADO,DEM,BA
30,74537,52,CLAUDIO CAJADO,PFL,BA
30,74537,55,CLAUDIO CAJADO,PP,BA
30,74537,53,CLAUDIO CAJADO,DEM,BA
30,74110,50,CLÁUDIO CHAVES,PFL,AM
30,141057,53,CLÁUDIO DIAZ,PSDB,RS
30,141057,52,CLÁUDIO DIAZ,PSDB,RS
30,131404,40,CLÁUDIO LEITE,UDN,PB
30,131404,44,CLÁUDIO LEITE,ARENA,PB
30,74263,52,CLÁUDIO MAGRÃO,PPS,SP
30,74263,53,CLÁUDIO MAGRÃO,PPS,SP
30,131880,46,CLÁUDIO PHILOMENO,ARENA,CE
30,131880,47,CLÁUDIO PHILOMENO,PDS,CE
30,160557,54,CLÁUDIO PUTY,PT,PA
30,137116,52,CLAUDIO RORATO,PMDB,PR
30,131675,46,CLÁUDIO STRASSBURGER,PDS,RS
30,130936,42,CLAY ARAÚJO,PTB,RS
30,141408,53,CLEBER VERDE,PRB,MA
30,141408,56,CLEBER VERDE,PRB,MA
30,141408,55,CLEBER VERDE,PRB,MA
30,141408,54,CLEBER VERDE,PRB,MA
30,130739,41,CLÉLIO LEMOS,PSD,PE
30,131204,42,CLEMENS SAMPAIO,PTB,BA
30,131204,43,CLEMENS SAMPAIO,MDB*,BA
30,131204,41,CLEMENS SAMPAIO,PTB,BA
30,4472,35,CLEMENTE DE FARIA,NA,MG
30,130318,36,CLEMENTE MARIANI,UDN,BA
30,130318,37,CLEMENTE MARIANI,UDN,BA
30,130318,38,CLEMENTE MARIANI,UDN,BA
30,130554,40,CLEMENTE MEDRADO,PSD,MG
30,130554,38,CLEMENTE MEDRADO,PSD,MG
30,130554,36,CLEMENTE MEDRADO,PSD,MG
30,130554,39,CLEMENTE MEDRADO,PSD,MG
30,130554,37,CLEMENTE MEDRADO,PSD,MG
30,74475,51,CLEMENTINO COELHO,PPS,PE
30,4423,34,CLEMENTINO DO MONTE,NA,AL
30,130426,32,CLEMENTINO FRAGA,UDN,BA
30,130426,39,CLEMENTINO FRAGA,UDN,DF
30,130426,33,CLEMENTINO FRAGA,UDN,BA
30,4704,36,CLEMENTINO LISBOA,PL*,PA
30,4704,37,CLEMENTINO LISBOA,PL*,PA
30,131881,47,CLEMIR RAMOS,PDT,RJ
30,74527,48,CLEONÂNCIO FONSECA,PRN,SE
30,74527,49,CLEONÂNCIO FONSECA,PPR,SE
30,74527,52,CLEONÂNCIO FONSECA,PP**,SE
31,74527,48,CLEONÂNCIO FONSECA,PRN,SE
31,74527,49,CLEONÂNCIO FONSECA,PPR,SE
31,73813,49,CLETO FALCÃO,PSD,AL
31,131205,43,CLETO MARQUES,MDB*,AL
31,74578,51,CLEUBER CARNEIRO,PFL,MG
31,74578,53,CLEUBER CARNEIRO,PTB,MG
31,74578,52,CLEUBER CARNEIRO,PTB,MG
31,131520,46,CLEVERSON TEIXEIRA,ARENA,PR
31,131520,47,CLEVERSON TEIXEIRA,PDS,PR
31,131520,45,CLEVERSON TEIXEIRA,ARENA,PR
31,130742,41,CLIDENOR DE FREITAS,PTB,PI
31,132144,48,CLIMÉRIO VELLOSO,PMDB,RJ
31,131206,43,CLODOALDO COSTA,ARENA,BA
31,130319,35,CLODOMIR CARDOSO,NA,MA
31,130319,33,CLODOMIR CARDOSO,NA,MA
31,130319,34,CLODOMIR CARDOSO,NA,MA
31,131207,42,CLODOMIR LEITE,PTB,PE
31,131207,43,CLODOMIR LEITE,MDB*,PE
31,130937,42,CLODOMIR MILLET,PSP,MA
31,130937,40,CLODOMIR MILLET,PSD,MA
31,130937,39,CLODOMIR MILLET,PSP,MA
31,130937,41,CLODOMIR MILLET,PSP,MA
31,141409,53,CLODOVIL HERNANDES,PR,SP
31,73721,49,CLOVIS ASSIS,PSDB,BA
31,141334,52,CLÓVIS CORRÊA,PSB,PE
31,74026,53,CLÓVIS FECURY,DEM,MA
31,74026,52,CLÓVIS FECURY,PFL,MA
31,73689,51,CLOVIS ILGENFRITZ,PT,RS
31,130938,42,CLOVIS MOTTA,PTB,RN
31,130938,41,CLOVIS MOTTA,PSD,RN
31,131208,43,CLÓVIS PESTANA,ARENA,RS
31,131208,41,CLÓVIS PESTANA,PSD,RS
31,131208,39,CLÓVIS PESTANA,PSD,RS
31,131208,42,CLÓVIS PESTANA,PSD,RS
31,131208,40,CLÓVIS PESTANA,PSD,RS
31,73833,51,CLOVIS QUEIROZ,PFL,AC
31,131495,43,CLÓVIS STENZEL,ARENA,RS
31,131495,44,CLÓVIS STENZEL,ARENA,RS
31,73585,51,CLOVIS VOLPI,PV,SP
31,130555,39,COARACI NUNES,PSD,AP
31,130555,40,COARACY NUNES,PSD,AP
31,130555,38,COARACY NUNES,PSD,AP
31,3910,24,COELHO CINTRA,NA,PE
31,130820,39,COELHO DE SOUZA,PL*,RS
31,130820,41,COELHO DE SOUZA,PL*,RS
31,130820,40,COELHO DE SOUZA,PL*,RS
31,3896,24,COELHO LISBOA,NA,PB
31,130712,41,COELHO MASCARENHAS,PSD,CE
31,2281,28,COELHO NETO,NA,MA
31,2281,29,COELHO NETO,NA,MA
31,2281,30,COELHO NETO,NA,MA
31,130343,38,COELHO RODRIGUES,UDN,PI
31,74230,52,COLBERT MARTINS,PMDB,BA
31,74230,54,COLBERT MARTINS,PMDB,BA
31,74230,55,COLBERT MARTINS,MDB,BA
31,74230,53,COLBERT MARTINS,PMDB,BA
31,74230,50,COLBERT MARTINS,PPS,BA
31,74380,52,COLOMBO,PT,PR
31,130809,40,COLOMBO DE SOUZA,PSP,CE
31,130809,41,COLOMBO DE SOUZA,PSD,CE
31,178848,55,CONCEIÇÃO SAMPAIO,PSDB,AM
31,130895,42,CONDEIXA FILHO,PSP,SP
31,74097,52,CONFÚCIO MOURA,PMDB,RO
31,74097,50,CONFÚCIO MOURA,PMDB,RO
31,74097,51,CONFÚCIO MOURA,PMDB,RO
31,73442,51,CORAUCI SOBRINHO,PFL,SP
31,73442,50,CORAUCI SOBRINHO,PFL,SP
31,73442,52,CORAUCI SOBRINHO,PFL,SP
31,130304,38,CORDEIRO DE MIRANDA,UDN,BA
31,4511,35,CORDEIRO DE MIRANDA,NA,BA
31,74538,52,CORIOLANO SALES,PFL,BA
31,74538,51,CORIOLANO SALES,PFL,BA
31,74538,50,CORIOLANO SALES,PFL,BA
31,130113,27,CORNÉLIO DA FONSECA,NA,PE
31,130113,25,CORNÉLIO DA FONSECA,NA,PE
31,130113,24,CORNÉLIO DA FONSECA,NA,PE
31,130113,26,CORNÉLIO DA FONSECA,NA,PE
31,74677,51,CORNÉLIO RIBEIRO,PL*,RJ
31,73923,52,CORONEL ALVES,PR,AP
31,204376,56,CORONEL ARMANDO,PSL,SC
31,205302,55,CORONEL BITTENCOURT,PRB,MS
31,204378,56,CORONEL CHRISÓSTOMO,PSL,RO
31,74678,51,CORONEL GARCIA,PSDB,RJ
31,204514,56,CORONEL TADEU,PSL,SP
31,131138,37,CORRÊA DA COSTA,UDN,MT
31,131648,46,CORRÊA DA COSTA,PDS,MT
31,131138,42,CORRÊA DA COSTA,ARENA,MT
31,131138,40,CORRÊA DA COSTA,UDN,MT
31,131138,41,CORRÊA DA COSTA,UDN,MT
31,2490,32,CORREIA DE BRITO,NA,PE
31,2490,31,CORREIA DE BRITO,NA,PE
31,2490,33,CORREIA DE BRITO,NA,PE
31,2295,29,CORREIA DE FREITAS,NA,PR
31,2295,28,CORREIA DE FREITAS,NA,PR
31,2123,26,CORREIA DUTRA,NA,DF
31,132122,47,CORREIA LIMA,PDS,PI
31,132122,45,CORREIA LIMA,ARENA,PI
31,132122,44,CORREIA LIMA,ARENA,PI
31,132122,46,CORREIA LIMA,PDS,PI
31,130556,40,CORY FERNANDES,PSB,SP
32,130320,38,COSME FERREIRA,PSD,AM
32,131276,42,COSTA CAVALCANTI,ARENA,PE
32,131276,43,COSTA CAVALCANTI,ARENA,PE
32,130234,35,COSTA FERNANDES,NA,MA
32,130234,34,COSTA FERNANDES,NA,MA
32,130234,36,COSTA FERNANDES,NA,MA
32,74016,50,COSTA FERREIRA,PFL,MA
32,74016,51,COSTA FERREIRA,PFL,MA
32,74016,53,COSTA FERREIRA,PSC,MA
32,74016,52,COSTA FERREIRA,PSC,MA
32,74016,54,COSTA FERREIRA,PSC,MA
32,74016,49,COSTA FERREIRA,PFL,MA
32,74016,48,COSTA FERREIRA,PFL,MA
32,1789,28,COSTA JUNIOR,NA,SP
32,1789,24,COSTA JUNIOR,NA,SP
32,1789,26,COSTA JÚNIOR,NA,SP
32,1789,30,COSTA JÚNIOR,NA,SP
32,1789,25,COSTA JÚNIOR,NA,SP
32,1789,27,COSTA JÚNIOR,NA,SP
32,1789,29,COSTA JÚNIOR,NA,SP
32,131020,41,COSTA LIMA,UDN,CE
32,131020,42,COSTA LIMA,ARENA,CE
32,2214,28,COSTA MARQUES,NA,MT
32,2214,30,COSTA MARQUES,NA,MT
32,2214,27,COSTA MARQUES,NA,MT
32,2214,31,COSTA MARQUES,NA,MT
32,130308,38,COSTA NETO,PSD,SP
32,3773,26,COSTA NETO,NA,MT
32,2263,28,COSTA PINTO,NA,BA
32,130357,38,COSTA PORTO,PSD,PE
32,131074,42,COSTA REGO,PTB,PE
32,4433,32,COSTA REGO,NA,AL
32,4433,34,COSTA REGO,NA,AL
32,4433,31,COSTA REGO,NA,AL
32,4433,30,COSTA REGO,NA,AL
32,2430,30,COSTA RIBEIRO,NA,PE
32,2430,35,COSTA RIBEIRO,NA,PE
32,2430,32,COSTA RIBEIRO,NA,PE
32,2430,34,COSTA RIBEIRO,NA,PE
32,2430,29,COSTA RIBEIRO,NA,PE
32,2430,33,COSTA RIBEIRO,NA,PE
32,3557,28,COSTA RODRIGUES,NA,MA
32,130523,40,COSTA RODRIGUES,PSD,MA
32,3557,29,COSTA RODRIGUES,NA,MA
32,3557,27,COSTA RODRIGUES,NA,MA
32,130523,39,COSTA RODRIGUES,PST,MA
32,131365,43,COSTA VAL,ARENA,MG
32,131554,45,COTTA BARBOSA,MDB*,MG
32,130457,39,COUTINHO CAVALCANTI,PTB,SP
32,130457,41,COUTINHO CAVALCANTI,PTB,SP
32,132139,47,COUTINHO JORGE,PMDB,PA
32,178963,55,COVATTI FILHO,PP,RS
32,178963,56,COVATTI FILHO,PP,RS
32,130488,38,CREPORY FRANCO,PSD,MA
32,130488,39,CREPORY FRANCO,PSD,MA
32,130231,36,CRESCENCIO GUIMARAES LACERDA,PNI,BA
32,73832,51,CRESCÊNCIO PEREIRA JR,PFL,CE
32,194258,55,CREUZA PEREIRA,PSB,PE
32,93472,55,CRISTIANE BRASIL,PTB,RJ
32,114586,54,CRISTIANO,PTdoB,RJ
32,4186,30,CRISTIANO BRASIL,NA,MG
32,4186,28,CRISTIANO BRASIL,NA,MG
32,4186,27,CRISTIANO BRASIL,NA,MG
32,4186,29,CRISTIANO BRASIL,NA,MG
32,4186,31,CRISTIANO BRASIL,NA,MG
32,141410,53,CRISTIANO MATHEUS,PMDB,AL
32,135054,56,CRISTIANO VALE,PL,PA
32,139174,46,CRISTINA TAVARES,PMDB,PE
32,139174,47,CRISTINA TAVARES,PMDB,PE
32,139174,48,CRISTINA TAVARES,PDT,PE
32,131999,47,CRISTINO CÔRTES,PDS,MT
32,131999,46,CRISTINO CÔRTES,PDS,MT
32,130119,26,CRISTINO CRUZ,NA,MA
32,130119,28,CRISTINO CRUZ,NA,MA
32,130119,29,CRISTINO CRUZ,NA,MA
32,130119,27,CRISTINO CRUZ,NA,MA
32,130119,25,CRISTINO CRUZ,NA,MA
32,2785,36,CRISTOVÃO BARCELOS,NA,RJ
32,130941,41,CROACY OLIVEIRA,PTB,RS
32,130941,40,CROACY OLIVEIRA,PTB,RS
32,130941,42,CROACY OLIVEIRA,MDB*,RS
32,2170,26,CRUVELO CAVALCANTI,NA,RJ
32,130551,40,CUNHA BASTOS,UDN,GO
32,130551,35,CUNHA BASTOS,NA,GO
32,73443,45,CUNHA BUENO,ARENA,SP
32,73443,50,CUNHA BUENO,PPB,SP
32,73443,51,CUNHA BUENO,PPB,SP
32,131182,42,CUNHA BUENO,ARENA,SP
32,73443,47,CUNHA BUENO,PDS,SP
32,73443,49,CUNHA BUENO,PPR,SP
32,131182,41,CUNHA BUENO,PSD,SP
32,131182,39,CUNHA BUENO,PSD,SP
32,131182,43,CUNHA BUENO,ARENA,SP
32,73443,46,CUNHA BUENO,PDS,SP
32,73443,48,CUNHA BUENO,PDS,SP
32,73444,50,CUNHA LIMA,PPB,SP
32,1872,30,CUNHA LIMA,NA,PB
32,1872,31,CUNHA LIMA,NA,PB
32,4261,28,CUNHA MACHADO,NA,MA
32,4261,26,CUNHA MACHADO,NA,MA
33,4261,26,CUNHA MACHADO,NA,MA
33,4261,31,CUNHA MACHADO,NA,MA
33,4261,32,CUNHA MACHADO,NA,MA
33,4261,29,CUNHA MACHADO,NA,MA
33,4261,30,CUNHA MACHADO,NA,MA
33,4261,27,CUNHA MACHADO,NA,MA
33,130589,39,CUNHA MACHADO,UDN,MA
33,1966,24,CUNHA MARTINS,NA,MA
33,1966,25,CUNHA MARTINS,NA,MA
33,4609,36,CUNHA MELLO,NA,AM
33,2363,29,CUNHA RABELO,NA,PE
33,2364,29,CUNHA VASCONCELLOS,NA,PE
33,2364,36,CUNHA VASCONCELOS,PP**,AC
33,2364,37,CUNHA VASCONCELOS,PP**,AC
33,1849,24,CUPERTINO DE SIQUEIRA,NA,MG
33,2085,27,CUSTÓDIO COELHO,NA,RJ
33,2085,25,CUSTÓDIO COELHO,NA,RJ
33,2085,26,CUSTÓDIO COELHO,NA,RJ
33,74579,51,CUSTÓDIO MATTOS,PSDB,MG
33,74579,53,CUSTÓDIO MATTOS,PSDB,MG
33,74579,52,CUSTÓDIO MATTOS,PSDB,MG
33,130421,35,CYRILO JÚNIOR,PSP,SP
33,130935,42,CYRO AGUIAR MACIEL,PR,MG
33,133900,49,CYRO GARCIA,PSTU,RJ
33,130907,42,D'ÁVILA LINS,MDB*,PB
33,204355,56,DA VITORIA,CIDADANIA,ES
33,130942,42,DAGER SERRA,MDB*,CE
33,130942,41,DAGER SERRA,PSD,CE
33,141411,53,DAGOBERTO,PDT,MS
33,141411,55,DAGOBERTO NOGUEIRA,PDT,MS
33,141411,56,DAGOBERTO NOGUEIRA,PDT,MS
33,2915,37,DAGOBERTO SALES,NA,SP
33,130743,40,DAGOBERTO SALLES,PSD,SP
33,130743,41,DAGOBERTO SALLES,PSD,SP
33,74231,50,DALILA FIGUEIREDO,PSDB,SP
33,139175,48,DALTON CANABRAVA,PMDB,MG
33,130943,42,DALTON LIMA,UDN,AP
33,141502,53,DALVA FIGUEIREDO,PT,AP
33,141502,54,DALVA FIGUEIREDO,PT,AP
33,130322,38,DÂMASO ROCHA,PSD,RS
33,74467,55,DAMIÃO FELICIANO,PDT,PB
33,74467,53,DAMIÃO FELICIANO,PDT,PB
33,74467,51,DAMIÃO FELICIANO,PMDB,PB
33,74467,56,DAMIÃO FELICIANO,PDT,PB
33,74467,54,DAMIÃO FELICIANO,PDT,PB
33,74467,52,DAMIÃO FELICIANO,PP**,PB
33,178892,55,DÂMINA PEREIRA,PODE,MG
33,74060,52,DANIEL ALMEIDA,PCdoB,BA
33,74060,54,DANIEL ALMEIDA,PCdoB,BA
33,74060,55,DANIEL ALMEIDA,PCdoB,BA
33,74060,53,DANIEL ALMEIDA,PCdoB,BA
33,74060,56,DANIEL ALMEIDA,PCdoB,BA
33,2510,34,DANIEL CARNEIRO,NA,PB
33,2510,32,DANIEL CARNEIRO,NA,CE
33,178916,55,DANIEL COELHO,PPS,PE
33,178916,56,DANIEL COELHO,CIDADANIA,PE
33,1545,37,DANIEL DE CARVALHO,PR,MG
33,1545,35,DANIEL DE CARVALHO,PR,MG
33,1545,40,DANIEL DE CARVALHO,PR,MG
33,1545,34,DANIEL DE CARVALHO,PR,MG
33,1545,36,DANIEL DE CARVALHO,PR,MG
33,1545,38,DANIEL DE CARVALHO,PR,MG
33,1545,39,DANIEL DE CARVALHO,PR,MG
33,2555,33,DANIEL DE MELO,NA,PE
33,130744,41,DANIEL DIPP,MTR,RS
33,130744,40,DANIEL DIPP,PTB,RS
33,131521,43,DANIEL FARACO,ARENA,RS
33,131521,38,DANIEL FARACO,PSD,RS
33,131521,39,DANIEL FARACO,PSD,RS
33,131521,41,DANIEL FARACO,PSD,RS
33,131521,40,DANIEL FARACO,PSD,RS
33,131521,42,DANIEL FARACO,ARENA,RS
33,131521,45,DANIEL FARACO,ARENA,RS
33,131521,44,DANIEL FARACO,ARENA,RS
33,159263,53,DANIEL FONTANA,PT,RS
33,204367,56,DANIEL FREITAS,PSL,SC
33,131678,46,DANIEL SILVA,PMDB,RJ
33,131678,45,DANIEL SILVA,MDB*,RJ
33,73703,49,DANIEL SILVA,PFL,MA
33,204454,56,DANIEL SILVEIRA,PSL,RJ
33,204409,56,DANIEL TRZECIAK,PSDB,RS
33,144523,55,DANIEL VILELA,MDB,GO
33,204459,56,DANIELA DO WAGUINHO,MDB,RJ
33,160528,55,DANILO CABRAL,PSB,PE
33,160528,54,DANILO CABRAL,PSB,PE
33,160528,56,DANILO CABRAL,PSB,PE
33,74654,51,DANILO DE CASTRO,PSDB,MG
33,74654,52,DANILO DE CASTRO,PSDB,MG
33,74654,50,DANILO DE CASTRO,PSDB,MG
33,62881,54,DANILO FORTE,PMDB,CE
33,62881,55,DANILO FORTE,PSDB,CE
33,160552,55,DANRLEI DE DEUS HINTERHOLZ,PSD,RS
33,160552,54,DANRLEI DE DEUS HINTERHOLZ,PSD,RS
33,160552,56,DANRLEI DE DEUS HINTERHOLZ,PSD,RS
33,2524,32,DANTAS BARRETO,NA,PE
33,130796,41,DANTAS JÚNIOR,UDN,BA
33,130796,39,DANTAS JÚNIOR,UDN,BA
33,130796,40,DANTAS JÚNIOR,UDN,BA
33,130796,38,DANTAS JÚNIOR,UDN,BA
33,131883,47,DANTE DE OLIVEIRA,PMDB,MT
34,130558,39,DANTON COELHO,PTB,DF
34,130558,40,DANTON COELHO,PTB,DF
34,74187,49,DARCI COELHO,PFL,TO
34,74187,51,DARCI COELHO,PFL,TO
34,74187,50,DARCI COELHO,PFL,TO
34,74187,52,DARCI COELHO,PP**,TO
34,116379,56,DARCI DE MATOS,PSD,SC
34,131884,46,DARCILIO AYRES,PDS,RJ
34,131884,47,DARCILIO AYRES,PDS,RJ
34,131884,45,DARCILIO AYRES,ARENA,RJ
34,73891,53,DARCÍSIO PERONDI,PMDB,RS
34,73891,51,DARCÍSIO PERONDI,PMDB,RS
34,73891,54,DARCÍSIO PERONDI,PMDB,RS
34,73891,56,DARCÍSIO PERONDI,MDB,RS
34,73891,52,DARCÍSIO PERONDI,PMDB,RS
34,73891,55,DARCÍSIO PERONDI,MDB,RS
34,73891,50,DARCÍSIO PERONDI,PMDB,RS
34,139176,48,DARCY DEITOS,PMDB,PR
34,130323,38,DARCY GROSS,PSD,RS
34,131885,46,DARCY PASSOS,PMDB,SP
34,131885,47,DARCY PASSOS,PMDB,SP
34,139177,46,DARCY POZZA,PDS,RS
34,139177,47,DARCY POZZA,PDS,RS
34,139177,48,DARCY POZZA,PDS,RS
34,130427,39,DÁRIO BARROS,PTN,SP
34,130745,41,DARIO CARDOSO,PTB,GO
34,4707,37,DARIO CRESPO,NA,RS
34,4706,37,DARIO MAGALHÃES,NA,MG
34,4706,36,DARIO MAGALHÃES,PRM,MG
34,131886,47,DARIO TAVARES,PMDB,MG
34,131886,46,DARIO TAVARES,PDS,MG
34,139178,48,DASO COIMBRA,PRN,RJ
34,139178,46,DASO COIMBRA,PMDB,RJ
34,139178,47,DASO COIMBRA,PMDB,RJ
34,139178,45,DASO COIMBRA,ARENA,RJ
34,139178,44,DASO COIMBRA,ARENA,RJ
34,139178,42,DASO COIMBRA,ARENA,RJ
34,139178,43,DASO COIMBRA,ARENA,RJ
34,73924,54,DAVI ALCOLUMBRE,DEM,AP
34,73924,52,DAVI ALCOLUMBRE,PFL,AP
34,73924,53,DAVI ALCOLUMBRE,DEM,AP
34,74196,50,DAVI ALVES SILVA,PPB,MA
34,74196,48,DAVI ALVES SILVA,PDS,MA
34,141412,53,DAVI ALVES SILVA JÚNIOR,PR,MA
34,141412,55,DAVI ALVES SILVA JÚNIOR,PR,MA
34,141412,54,DAVI ALVES SILVA JÚNIOR,PR,MA
34,2142,26,DAVID CAMPISTA,NA,MG
34,2142,27,DAVID CAMPISTA,NA,MG
34,131209,43,DAVID LERER,MDB*,SP
34,205548,56,DAVID MIRANDA,PSOL,RJ
34,204511,56,DAVID SOARES,DEM,SP
34,101309,55,DAVIDSON MAGALHÃES,PCdoB,BA
34,131522,44,DAYL DE ALMEIDA,ARENA,RJ
34,131522,45,DAYL DE ALMEIDA,PDS,RJ
34,131522,43,DAYL DE ALMEIDA,ARENA,RJ
34,73554,50,DE VELASCO,NA,SP
34,73554,51,DE VELASCO,PSL,SP
34,141413,53,DÉCIO LIMA,PT,SC
34,141413,54,DÉCIO LIMA,PT,SC
34,141413,55,DÉCIO LIMA,PT,SC
34,74011,49,DEJANDIR DALPASQUALE,PMDB,SC
34,74011,50,DEJANDIR DALPASQUALE,PMDB,SC
34,196357,55,DEJORGE PATRÍCIO,PRB,RJ
34,139179,48,DEL BOSCO AMARAL,PMDB,SP
34,139179,46,DEL BOSCO AMARAL,PMDB,SP
34,139179,47,DEL BOSCO AMARAL,NA,SP
34,73722,49,DELCINO TAVARES,PP**,PR
34,204451,56,DELEGADO ANTÔNIO FURTADO,PSL,RJ
34,178908,55,DELEGADO ÉDER MAURO,PSD,PA
34,178908,56,DELEGADO ÉDER MAURO,PSD,PA
